,ColCode,ColDescr,ColType,DataValue,NoteRef,RowCode,RowDescr,RowType,TableID,Year
4619,F020,Private fixed investment,Industry,139636,47,FIRE,"Finance, insurance, real estate, rental, and leasing",Commodity,47,2006
4620,44RT,Retail trade,Industry,136490,47,FIRE,"Finance, insurance, real estate, rental, and leasing",Commodity,47,2006
4621,48TW,Transportation and warehousing,Industry,71572,47,FIRE,"Finance, insurance, real estate, rental, and leasing",Commodity,47,2006
4622,11,"Agriculture, forestry, fishing, and hunting",Industry,13577,47,FIRE,"Finance, insurance, real estate, rental, and leasing",Commodity,47,2006
4623,G,Government,Industry,80555,47,FIRE,"Finance, insurance, real estate, rental, and leasing",Commodity,47,2006
4624,PROF,Professional and business services,Industry,248855,47,FIRE,"Finance, insurance, real estate, rental, and leasing",Commodity,47,2006
4625,6,"Educational services, health care, and social assistance",Industry,209694,47,FIRE,"Finance, insurance, real estate, rental, and leasing",Commodity,47,2006
4626,7,"Arts, entertainment, recreation, accommodation, and food services",Industry,89211,47,FIRE,"Finance, insurance, real estate, rental, and leasing",Commodity,47,2006
4627,F010,Personal consumption expenditures,Industry,58735,47,G,Government,Commodity,47,2006
4628,21,Mining,Industry,7,47,G,Government,Commodity,47,2006
4629,7,"Arts, entertainment, recreation, accommodation, and food services",Industry,6738,47,G,Government,Commodity,47,2006
4630,23,Construction,Industry,52,47,G,Government,Commodity,47,2006
4631,81,"Other services, except government",Industry,1890,47,G,Government,Commodity,47,2006
4632,22,Utilities,Industry,846,47,G,Government,Commodity,47,2006
4633,42,Wholesale trade,Industry,10568,47,G,Government,Commodity,47,2006
4634,F050,Imports of goods and services,Industry,-486,47,G,Government,Commodity,47,2006
4635,F040,Exports of goods and services,Industry,333,47,G,Government,Commodity,47,2006
4636,TOTII,Total Intermediate,Industry,81937,47,G,Government,Commodity,47,2006
4637,TOTCOMOUT,Total Commodity Output,Industry,2230365,47,G,Government,Commodity,47,2006
4638,TOTFU,Total Final Uses (GDP),Industry,2148427,47,G,Government,Commodity,47,2006
4639,48TW,Transportation and warehousing,Industry,15544,47,G,Government,Commodity,47,2006
4640,51,Information,Industry,4116,47,G,Government,Commodity,47,2006
4641,FIRE,"Finance, insurance, real estate, rental, and leasing",Industry,7974,47,G,Government,Commodity,47,2006
4642,F100,Government consumption expenditures and gross investment,Industry,2089846,47,G,Government,Commodity,47,2006
4643,44RT,Retail trade,Industry,6185,47,G,Government,Commodity,47,2006
4644,31G,Manufacturing,Industry,4472,47,G,Government,Commodity,47,2006
4645,6,"Educational services, health care, and social assistance",Industry,5682,47,G,Government,Commodity,47,2006
4646,PROF,Professional and business services,Industry,9055,47,G,Government,Commodity,47,2006
4647,G,Government,Industry,8743,47,G,Government,Commodity,47,2006
4648,11,"Agriculture, forestry, fishing, and hunting",Industry,65,47,G,Government,Commodity,47,2006
4649,22,Utilities,Industry,798,47;47.1.1,Other,Noncomparable imports and rest-of-the-world adjustment [1],Commodity,47,2006
4650,23,Construction,Industry,2276,47;47.1.1,Other,Noncomparable imports and rest-of-the-world adjustment [1],Commodity,47,2006
4651,81,"Other services, except government",Industry,305,47;47.1.1,Other,Noncomparable imports and rest-of-the-world adjustment [1],Commodity,47,2006
4652,PROF,Professional and business services,Industry,7354,47;47.1.1,Other,Noncomparable imports and rest-of-the-world adjustment [1],Commodity,47,2006
4653,7,"Arts, entertainment, recreation, accommodation, and food services",Industry,2377,47;47.1.1,Other,Noncomparable imports and rest-of-the-world adjustment [1],Commodity,47,2006
4654,21,Mining,Industry,884,47;47.1.1,Other,Noncomparable imports and rest-of-the-world adjustment [1],Commodity,47,2006
4655,F010,Personal consumption expenditures,Industry,-39252,47;47.1.1,Other,Noncomparable imports and rest-of-the-world adjustment [1],Commodity,47,2006
4656,48TW,Transportation and warehousing,Industry,13912,47;47.1.1,Other,Noncomparable imports and rest-of-the-world adjustment [1],Commodity,47,2006
4657,TOTII,Total Intermediate,Industry,102574,47;47.1.1,Other,Noncomparable imports and rest-of-the-world adjustment [1],Commodity,47,2006
4658,F040,Exports of goods and services,Industry,111594,47;47.1.1,Other,Noncomparable imports and rest-of-the-world adjustment [1],Commodity,47,2006
4659,42,Wholesale trade,Industry,3136,47;47.1.1,Other,Noncomparable imports and rest-of-the-world adjustment [1],Commodity,47,2006
4660,FIRE,"Finance, insurance, real estate, rental, and leasing",Industry,22854,47;47.1.1,Other,Noncomparable imports and rest-of-the-world adjustment [1],Commodity,47,2006
4661,31G,Manufacturing,Industry,14556,47;47.1.1,Other,Noncomparable imports and rest-of-the-world adjustment [1],Commodity,47,2006
4662,F020,Private fixed investment,Industry,2973,47;47.1.1,Other,Noncomparable imports and rest-of-the-world adjustment [1],Commodity,47,2006
4663,F050,Imports of goods and services,Industry,-176331,47;47.1.1,Other,Noncomparable imports and rest-of-the-world adjustment [1],Commodity,47,2006
4664,44RT,Retail trade,Industry,1938,47;47.1.1,Other,Noncomparable imports and rest-of-the-world adjustment [1],Commodity,47,2006
4665,11,"Agriculture, forestry, fishing, and hunting",Industry,627,47;47.1.1,Other,Noncomparable imports and rest-of-the-world adjustment [1],Commodity,47,2006
4666,G,Government,Industry,19684,47;47.1.1,Other,Noncomparable imports and rest-of-the-world adjustment [1],Commodity,47,2006
4667,6,"Educational services, health care, and social assistance",Industry,646,47;47.1.1,Other,Noncomparable imports and rest-of-the-world adjustment [1],Commodity,47,2006
4668,51,Information,Industry,11227,47;47.1.1,Other,Noncomparable imports and rest-of-the-world adjustment [1],Commodity,47,2006
4669,TOTCOMOUT,Total Commodity Output,Industry,1558,47;47.1.1,Other,Noncomparable imports and rest-of-the-world adjustment [1],Commodity,47,2006
4670,TOTFU,Total Final Uses (GDP),Industry,-101016,47;47.1.1,Other,Noncomparable imports and rest-of-the-world adjustment [1],Commodity,47,2006
4671,23,Construction,Industry,52656,47,PROF,Professional and business services,Commodity,47,2006
4672,21,Mining,Industry,24077,47,PROF,Professional and business services,Commodity,47,2006
4673,7,"Arts, entertainment, recreation, accommodation, and food services",Industry,96766,47,PROF,Professional and business services,Commodity,47,2006
4674,PROF,Professional and business services,Industry,396865,47,PROF,Professional and business services,Commodity,47,2006
4675,81,"Other services, except government",Industry,30746,47,PROF,Professional and business services,Commodity,47,2006
4676,22,Utilities,Industry,27245,47,PROF,Professional and business services,Commodity,47,2006
4677,FIRE,"Finance, insurance, real estate, rental, and leasing",Industry,413596,47,PROF,Professional and business services,Commodity,47,2006
4678,42,Wholesale trade,Industry,128175,47,PROF,Professional and business services,Commodity,47,2006
4679,F040,Exports of goods and services,Industry,78887,47,PROF,Professional and business services,Commodity,47,2006
4680,48TW,Transportation and warehousing,Industry,47008,47,PROF,Professional and business services,Commodity,47,2006
4681,44RT,Retail trade,Industry,106226,47,PROF,Professional and business services,Commodity,47,2006
4682,F050,Imports of goods and services,Industry,-55694,47,PROF,Professional and business services,Commodity,47,2006
4683,F100,Government consumption expenditures and gross investment,Industry,152137,47,PROF,Professional and business services,Commodity,47,2006
4684,F020,Private fixed investment,Industry,458926,47,PROF,Professional and business services,Commodity,47,2006
4685,31G,Manufacturing,Industry,286169,47,PROF,Professional and business services,Commodity,47,2006
4686,F010,Personal consumption expenditures,Industry,190677,47,PROF,Professional and business services,Commodity,47,2006
4687,TOTCOMOUT,Total Commodity Output,Industry,2928672,47,PROF,Professional and business services,Commodity,47,2006
4688,TOTFU,Total Final Uses (GDP),Industry,824932,47,PROF,Professional and business services,Commodity,47,2006
4689,TOTII,Total Intermediate,Industry,2103739,47,PROF,Professional and business services,Commodity,47,2006
4690,51,Information,Industry,124709,47,PROF,Professional and business services,Commodity,47,2006
4691,G,Government,Industry,225685,47,PROF,Professional and business services,Commodity,47,2006
4692,11,"Agriculture, forestry, fishing, and hunting",Industry,3036,47,PROF,Professional and business services,Commodity,47,2006
4693,6,"Educational services, health care, and social assistance",Industry,140782,47,PROF,Professional and business services,Commodity,47,2006
4694,22,Utilities,Industry,180062,47,TOTII,Total Intermediate,Commodity,47,2006
4695,81,"Other services, except government",Industry,214785,47,TOTII,Total Intermediate,Commodity,47,2006
4696,PROF,Professional and business services,Industry,958299,47,TOTII,Total Intermediate,Commodity,47,2006
4697,7,"Arts, entertainment, recreation, accommodation, and food services",Industry,408232,47,TOTII,Total Intermediate,Commodity,47,2006
4698,21,Mining,Industry,166371,47,TOTII,Total Intermediate,Commodity,47,2006
4699,23,Construction,Industry,663910,47,TOTII,Total Intermediate,Commodity,47,2006
4700,48TW,Transportation and warehousing,Industry,411252,47,TOTII,Total Intermediate,Commodity,47,2006
4701,42,Wholesale trade,Industry,373181,47,TOTII,Total Intermediate,Commodity,47,2006
4702,FIRE,"Finance, insurance, real estate, rental, and leasing",Industry,1764882,47,TOTII,Total Intermediate,Commodity,47,2006
4703,31G,Manufacturing,Industry,3224615,47,TOTII,Total Intermediate,Commodity,47,2006
4704,44RT,Retail trade,Industry,392344,47,TOTII,Total Intermediate,Commodity,47,2006
4705,11,"Agriculture, forestry, fishing, and hunting",Industry,175751,47,TOTII,Total Intermediate,Commodity,47,2006
4706,6,"Educational services, health care, and social assistance",Industry,648793,47,TOTII,Total Intermediate,Commodity,47,2006
4707,G,Government,Industry,937587,47,TOTII,Total Intermediate,Commodity,47,2006
4708,51,Information,Industry,512002,47,TOTII,Total Intermediate,Commodity,47,2006
4709,TOTII,Total Intermediate,Industry,11032066,47,TOTII,Total Intermediate,Commodity,47,2006
4710,23,Construction,Industry,1434521,47,TOTINDOUT,Total Industry Output,Commodity,47,2006
4711,21,Mining,Industry,429489,47,TOTINDOUT,Total Industry Output,Commodity,47,2006
4712,7,"Arts, entertainment, recreation, accommodation, and food services",Industry,945921,47,TOTINDOUT,Total Industry Output,Commodity,47,2006
4713,PROF,Professional and business services,Industry,2708389,47,TOTINDOUT,Total Industry Output,Commodity,47,2006
4714,81,"Other services, except government",Industry,649998,47,TOTINDOUT,Total Industry Output,Commodity,47,2006
4715,22,Utilities,Industry,407524,47,TOTINDOUT,Total Industry Output,Commodity,47,2006
4716,FIRE,"Finance, insurance, real estate, rental, and leasing",Industry,4531912,47,TOTINDOUT,Total Industry Output,Commodity,47,2006
4717,42,Wholesale trade,Industry,1175585,47,TOTINDOUT,Total Industry Output,Commodity,47,2006
4718,F040,Exports of goods and services,Industry,1331554,47,TOTINDOUT,Total Industry Output,Commodity,47,2006
4719,48TW,Transportation and warehousing,Industry,818935,47,TOTINDOUT,Total Industry Output,Commodity,47,2006
4720,44RT,Retail trade,Industry,1175523,47,TOTINDOUT,Total Industry Output,Commodity,47,2006
4721,F050,Imports of goods and services,Industry,-2102501,47,TOTINDOUT,Total Industry Output,Commodity,47,2006
4722,F100,Government consumption expenditures and gross investment,Industry,2642193,47,TOTINDOUT,Total Industry Output,Commodity,47,2006
4723,31G,Manufacturing,Industry,4906179,47,TOTINDOUT,Total Industry Output,Commodity,47,2006
4724,F010,Personal consumption expenditures,Industry,9303993,47,TOTINDOUT,Total Industry Output,Commodity,47,2006
4725,F020,Private fixed investment,Industry,2613677,47,TOTINDOUT,Total Industry Output,Commodity,47,2006
4726,F030,Change in private inventories,Industry,66972,47,TOTINDOUT,Total Industry Output,Commodity,47,2006
4727,TOTCOMOUT,Total Commodity Output,Industry,24887954,47,TOTINDOUT,Total Industry Output,Commodity,47,2006
4728,51,Information,Industry,1135142,47,TOTINDOUT,Total Industry Output,Commodity,47,2006
4729,G,Government,Industry,2639167,47,TOTINDOUT,Total Industry Output,Commodity,47,2006
4730,6,"Educational services, health care, and social assistance",Industry,1624355,47,TOTINDOUT,Total Industry Output,Commodity,47,2006
4731,11,"Agriculture, forestry, fishing, and hunting",Industry,305314,47,TOTINDOUT,Total Industry Output,Commodity,47,2006
4732,22,Utilities,Industry,227462,47,TOTVA,Total Value Added,Commodity,47,2006
4733,7,"Arts, entertainment, recreation, accommodation, and food services",Industry,537690,47,TOTVA,Total Value Added,Commodity,47,2006
4734,81,"Other services, except government",Industry,435213,47,TOTVA,Total Value Added,Commodity,47,2006
4735,PROF,Professional and business services,Industry,1750090,47,TOTVA,Total Value Added,Commodity,47,2006
4736,21,Mining,Industry,263118,47,TOTVA,Total Value Added,Commodity,47,2006
4737,48TW,Transportation and warehousing,Industry,407682,47,TOTVA,Total Value Added,Commodity,47,2006
4738,42,Wholesale trade,Industry,802404,47,TOTVA,Total Value Added,Commodity,47,2006
4739,31G,Manufacturing,Industry,1681564,47,TOTVA,Total Value Added,Commodity,47,2006
4740,FIRE,"Finance, insurance, real estate, rental, and leasing",Industry,2767030,47,TOTVA,Total Value Added,Commodity,47,2006
4741,23,Construction,Industry,770611,47,TOTVA,Total Value Added,Commodity,47,2006
4742,44RT,Retail trade,Industry,783179,47,TOTVA,Total Value Added,Commodity,47,2006
4743,11,"Agriculture, forestry, fishing, and hunting",Industry,129563,47,TOTVA,Total Value Added,Commodity,47,2006
4744,6,"Educational services, health care, and social assistance",Industry,975562,47,TOTVA,Total Value Added,Commodity,47,2006
4745,G,Government,Industry,1701580,47,TOTVA,Total Value Added,Commodity,47,2006
4746,51,Information,Industry,623140,47,TOTVA,Total Value Added,Commodity,47,2006
